customer_id,customer_name,segment,age,country,city,state,postal_code,region,order_line,order_id,order_date,ship_date,ship_mode,product_id,sales,quantity,discount,profit,category,sub_category,product_name
SC-20305,Sean Christensen,Consumer,30,United States,Rochester Hills,Michigan,48307,Central,7240,CA-2016-101651,24-12-2016,30-12-2016,Standard Class,OFF-EN-10001990,39.76,7,0,18.6872,Office Supplies,Envelopes,Staple envelope
JF-15355,Jay Fein,Consumer,70,United States,Austin,Texas,78745,Central,7241,CA-2017-136651,23-04-2017,25-04-2017,Second Class,FUR-FU-10002445,66.36,7,0,26.544,Furniture,Furnishings,DAX Two-Tone Rosewood/Black Document Frame  Desktop  5 x 7
JF-15355,Jay Fein,Consumer,70,United States,Austin,Texas,78745,Central,7242,CA-2017-136651,23-04-2017,25-04-2017,Second Class,OFF-BI-10003638,92.88,6,0.2,30.186,Office Supplies,Binders,GBC Durable Plastic Covers
JF-15355,Jay Fein,Consumer,70,United States,Austin,Texas,78745,Central,7243,CA-2017-136651,23-04-2017,25-04-2017,Second Class,FUR-FU-10004864,24.14,2,0,7.9662,Furniture,Furnishings,Howard Miller 14-1/2 Diameter Chrome Round Wall Clock
TP-21415,Tom Prescott,Consumer,52,United States,Seattle,Washington,98115,West,7244,CA-2017-118892,17-08-2017,22-08-2017,Second Class,FUR-CH-10002024,4416.174,9,0.3,-630.882,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall
RL-19615,Rob Lucas,Consumer,53,United States,Montgomery,Alabama,36116,South,7245,US-2017-151127,22-05-2017,25-05-2017,First Class,OFF-AR-10002445,49.56,7,0,18.8328,Office Supplies,Art,SANFORD Major Accent Highlighters
SB-20170,Sarah Bern,Consumer,62,United States,New York City,New York,10035,East,7246,CA-2017-145807,09-02-2017,13-02-2017,Standard Class,OFF-ST-10001370,354.9,5,0,17.745,Office Supplies,Storage,Sensible Storage WireTech Storage Systems
JS-15595,Jill Stevenson,Corporate,65,United States,Los Angeles,California,90045,West,7247,US-2014-127978,03-03-2014,08-03-2014,Standard Class,OFF-LA-10000305,15.12,3,0.2,4.914,Office Supplies,Labels,Avery 495
JS-15595,Jill Stevenson,Corporate,65,United States,Los Angeles,California,90045,West,7248,US-2014-127978,03-03-2014,08-03-2014,Standard Class,FUR-BO-10001972,302.45,5,0.5,-199.617,Furniture,Bookcases,OSullivan 4-Shelf Bookcase in Odessa Pine
JS-15595,Jill Stevenson,Corporate,65,United States,Los Angeles,California,90045,West,7249,US-2014-127978,03-03-2014,08-03-2014,Standard Class,OFF-ST-10002486,44.672,8,0.2,-10.0512,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins
BP-11155,Becky Pak,Consumer,46,United States,Columbus,Georgia,31907,South,7250,CA-2015-158491,04-06-2015,09-06-2015,Second Class,TEC-AC-10001874,119.98,2,0,35.994,Technology,Accessories,Logitech Wireless Anywhere Mouse MX for PC and Mac
BP-11155,Becky Pak,Consumer,46,United States,Columbus,Georgia,31907,South,7251,CA-2015-158491,04-06-2015,09-06-2015,Second Class,TEC-AC-10003870,989.97,3,0,395.988,Technology,Accessories,Logitech Z-906 Speaker sys - home theater - 5.1-CH
EM-13825,Elizabeth Moffitt,Corporate,63,United States,Sioux Falls,South Dakota,57103,Central,7252,CA-2016-116764,27-08-2016,02-09-2016,Standard Class,OFF-LA-10002473,9.216,4,0.2,3.3408,Office Supplies,Labels,Avery 484
SC-20695,Steve Chapman,Corporate,46,United States,Hialeah,Florida,33012,South,7253,CA-2016-152457,12-09-2016,18-09-2016,Standard Class,OFF-PA-10003790,68.52,3,0,31.5192,Office Supplies,Paper,Xerox 1991
EM-14140,Eugene Moren,Home Office,49,United States,Glendale,Arizona,85301,West,7254,CA-2016-152730,30-05-2016,04-06-2016,Standard Class,OFF-AP-10002684,364.74,3,0,109.422,Office Supplies,Appliances,Acco 7-Outlet Masterpiece Power Center  Wihtout Fax/Phone Line Protection
EM-14140,Eugene Moren,Home Office,49,United States,Glendale,Arizona,85301,West,7255,CA-2016-152730,30-05-2016,04-06-2016,Standard Class,FUR-FU-10001037,47.4,5,0,21.33,Furniture,Furnishings,DAX Charcoal/Nickel-Tone Document Frame  5 x 7
EM-14140,Eugene Moren,Home Office,49,United States,Glendale,Arizona,85301,West,7256,CA-2016-152730,30-05-2016,04-06-2016,Standard Class,OFF-ST-10000876,49.76,4,0,13.9328,Office Supplies,Storage,Eldon Simplefile Box Office
EM-14140,Eugene Moren,Home Office,49,United States,Glendale,Arizona,85301,West,7257,CA-2016-152730,30-05-2016,04-06-2016,Standard Class,OFF-AR-10003732,5.56,2,0,1.4456,Office Supplies,Art,Newell 333
EM-14140,Eugene Moren,Home Office,49,United States,Glendale,Arizona,85301,West,7258,CA-2016-152730,30-05-2016,04-06-2016,Standard Class,OFF-PA-10000994,629.1,6,0,301.968,Office Supplies,Paper,Xerox 1915
EM-14140,Eugene Moren,Home Office,49,United States,Glendale,Arizona,85301,West,7259,CA-2016-152730,30-05-2016,04-06-2016,Standard Class,OFF-AR-10000940,14.7,5,0,3.969,Office Supplies,Art,Newell 343
EM-14140,Eugene Moren,Home Office,49,United States,Glendale,Arizona,85301,West,7260,CA-2016-152730,30-05-2016,04-06-2016,Standard Class,OFF-PA-10004888,45.36,7,0,21.7728,Office Supplies,Paper,Xerox 217
EM-14140,Eugene Moren,Home Office,49,United States,Glendale,Arizona,85301,West,7261,CA-2016-152730,30-05-2016,04-06-2016,Standard Class,TEC-PH-10000441,125.99,1,0,35.2772,Technology,Phones,VTech DS6151
GZ-14545,George Zrebassa,Corporate,56,United States,Lawrence,Massachusetts,1841,East,7262,CA-2017-137001,10-06-2017,13-06-2017,Second Class,OFF-AR-10001231,14.7,7,0,4.116,Office Supplies,Art,Sanford EarthWrite Recycled Pencils  Medium Soft  #2
ML-17395,Marina Lichtenstein,Corporate,44,United States,Los Angeles,California,90008,West,7263,CA-2017-156363,22-10-2017,28-10-2017,Standard Class,TEC-PH-10003988,32.7,5,0.4,-6.54,Technology,Phones,LF Elite 3D Dazzle Designer Hard Case Cover  Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite
ML-17395,Marina Lichtenstein,Corporate,44,United States,Los Angeles,California,90008,West,7264,CA-2017-156363,22-10-2017,28-10-2017,Standard Class,OFF-EN-10003068,31.68,4,0.2,11.088,Office Supplies,Envelopes,#6 3/4 Gummed Flap White Envelopes
PG-18895,Paul Gonzalez,Consumer,64,United States,Rochester,Minnesota,55901,Central,7265,CA-2017-122056,13-06-2017,17-06-2017,Standard Class,OFF-AR-10004260,181.86,7,0,50.9208,Office Supplies,Art,Boston 1799 Powerhouse Electric Pencil Sharpener
DK-12835,Damala Kotsonis,Corporate,57,United States,Salinas,California,93905,West,7266,US-2014-143721,23-11-2014,26-11-2014,Second Class,FUR-CH-10001973,155.372,2,0.3,-35.5136,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame
SJ-20215,Sarah Jordon,Consumer,50,United States,Grand Prairie,Texas,75051,Central,7267,CA-2017-122987,16-08-2017,16-08-2017,Same Day,OFF-BI-10002824,13.428,3,0.7,-11.19,Office Supplies,Binders,Recycled Easel Ring Binders
SJ-20215,Sarah Jordon,Consumer,50,United States,Grand Prairie,Texas,75051,Central,7268,CA-2017-122987,16-08-2017,16-08-2017,Same Day,OFF-ST-10004950,67.136,4,0.2,-0.8392,Office Supplies,Storage,Acco Perma 3000 Stacking Storage Drawers
AG-10675,Anna Gayman,Consumer,69,United States,Houston,Texas,77036,Central,7269,CA-2016-133368,14-01-2016,20-01-2016,Standard Class,OFF-PA-10004039,89.568,2,0.2,32.4684,Office Supplies,Paper,Xerox 1882
AG-10675,Anna Gayman,Consumer,69,United States,Houston,Texas,77036,Central,7270,CA-2016-133368,14-01-2016,20-01-2016,Standard Class,FUR-FU-10003374,315.776,8,0.2,31.5776,Furniture,Furnishings,Electrix Fluorescent Magnifier Lamps & Weighted Base
KD-16495,Keith Dawkins,Corporate,68,United States,New York City,New York,10009,East,7271,CA-2016-123337,16-09-2016,22-09-2016,Standard Class,FUR-BO-10001918,273.666,2,0.15,-12.8784,Furniture,Bookcases,Sauder Forest Hills Library with Doors  Woodland Oak Finish
KD-16495,Keith Dawkins,Corporate,68,United States,New York City,New York,10009,East,7272,CA-2016-123337,16-09-2016,22-09-2016,Standard Class,OFF-AP-10002287,17.48,4,0,4.5448,Office Supplies,Appliances,Eureka Sanitaire  Multi-Pro Heavy-Duty Upright  Disposable Bags
EB-13975,Erica Bern,Corporate,53,United States,Fairfield,California,94533,West,7273,US-2016-150357,10-10-2016,14-10-2016,Standard Class,OFF-SU-10004498,20.608,2,0.2,-4.3792,Office Supplies,Supplies,Martin-Yale Premier Letter Opener
EB-13975,Erica Bern,Corporate,53,United States,Fairfield,California,94533,West,7274,US-2016-150357,10-10-2016,14-10-2016,Standard Class,OFF-BI-10002557,4.095,3,0.7,-2.73,Office Supplies,Binders,Presstex Flexible Ring Binders
AW-10930,Arthur Wiediger,Home Office,58,United States,Aurora,Illinois,60505,Central,7275,CA-2015-144519,13-11-2015,17-11-2015,Standard Class,TEC-PH-10004908,339.96,5,0.2,42.495,Technology,Phones,Panasonic KX TS3282W Corded phone
AW-10930,Arthur Wiediger,Home Office,58,United States,Aurora,Illinois,60505,Central,7276,CA-2015-144519,13-11-2015,17-11-2015,Standard Class,FUR-FU-10000794,63.98,7,0,21.7532,Furniture,Furnishings,Eldon Stackable Tray  Side-Load  Legal  Smoke
JK-16120,Julie Kriz,Home Office,67,United States,Aurora,Illinois,60505,Central,7277,CA-2014-120670,02-11-2014,06-11-2014,Standard Class,TEC-AC-10004171,799.92,10,0.2,239.976,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset
TC-21535,Tracy Collins,Home Office,57,United States,Arlington,Virginia,22204,South,7278,CA-2016-157217,19-07-2016,21-07-2016,First Class,TEC-PH-10002070,35.984,2,0.2,4.498,Technology,Phones,Griffin GC36547 PowerJolt SE Lightning Charger
TC-21535,Tracy Collins,Home Office,57,United States,Arlington,Virginia,22204,South,7279,CA-2016-157217,19-07-2016,21-07-2016,First Class,TEC-AC-10003095,389.97,3,0,132.5898,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset
TH-21235,Tiffany House,Corporate,28,United States,Dallas,Texas,75081,Central,7280,CA-2016-108224,14-05-2016,14-05-2016,Same Day,TEC-AC-10003832,185.528,7,0.2,48.7011,Technology,Accessories,Logitech P710e Mobile Speakerphone
PW-19240,Pierre Wener,Consumer,70,United States,Louisville,Colorado,80027,West,7281,CA-2015-162782,21-02-2015,27-02-2015,Standard Class,OFF-BI-10003527,2541.98,2,0,1270.99,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind
GH-14410,Gary Hansen,Home Office,42,United States,Glendale,Arizona,85301,West,7282,CA-2017-159282,16-10-2017,21-10-2017,Standard Class,TEC-MA-10001148,599.985,5,0.7,-479.988,Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder
JK-15730,Joe Kamberova,Consumer,69,United States,Asheville,North Carolina,28806,South,7283,CA-2017-155936,22-06-2017,29-06-2017,Standard Class,OFF-BI-10002432,3.036,3,0.8,-5.0094,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders
LC-17140,Logan Currie,Consumer,22,United States,Dallas,Texas,75220,Central,7284,CA-2017-169439,09-09-2017,13-09-2017,Standard Class,OFF-AR-10001374,25.92,5,0.2,3.888,Office Supplies,Art,BIC Brite Liner Highlighters  Chisel Tip
LC-17140,Logan Currie,Consumer,22,United States,Dallas,Texas,75220,Central,7285,CA-2017-169439,09-09-2017,13-09-2017,Standard Class,FUR-FU-10000723,66.112,2,0.2,-9.0904,Furniture,Furnishings,Deflect-o EconoMat Studded  No Bevel Mat for Low Pile Carpeting
BK-11260,Berenike Kampe,Consumer,37,United States,New York City,New York,10035,East,7286,CA-2017-151183,14-10-2017,19-10-2017,Standard Class,TEC-AC-10003614,46.36,4,0,15.2988,Technology,Accessories,Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc  10/Pack
BS-11365,Bill Shonely,Corporate,34,United States,New York City,New York,10011,East,7287,CA-2016-149965,20-06-2016,25-06-2016,Standard Class,TEC-AC-10004877,6.9,1,0,0.552,Technology,Accessories,Imation 30456 USB Flash Drive 8GB
BS-11365,Bill Shonely,Corporate,34,United States,New York City,New York,10011,East,7288,CA-2016-149965,20-06-2016,25-06-2016,Standard Class,FUR-FU-10004270,57.69,3,0,23.6529,Furniture,Furnishings,Eldon Image Series Desk Accessories  Burgundy
AG-10525,Andy Gerbode,Corporate,69,United States,Saint Petersburg,Florida,33710,South,7289,CA-2014-158281,02-09-2014,07-09-2014,Standard Class,TEC-MA-10002210,559.71,3,0.4,-121.2705,Technology,Machines,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop
SC-20725,Steven Cartwright,Consumer,28,United States,Wilmington,Delaware,19805,East,7290,CA-2016-153661,30-01-2016,31-01-2016,First Class,OFF-ST-10000675,305.01,9,0,76.2525,Office Supplies,Storage,File Shuttle II and Handi-File  Black
SC-20725,Steven Cartwright,Consumer,28,United States,Wilmington,Delaware,19805,East,7291,CA-2016-153661,30-01-2016,31-01-2016,First Class,OFF-BI-10004781,50.784,2,0.2,17.7744,Office Supplies,Binders,GBC Wire Binding Strips
SC-20725,Steven Cartwright,Consumer,28,United States,Wilmington,Delaware,19805,East,7292,CA-2016-153661,30-01-2016,31-01-2016,First Class,OFF-LA-10004689,26.01,9,0,12.2247,Office Supplies,Labels,Avery 512
LR-16915,Lena Radford,Consumer,35,United States,San Diego,California,92024,West,7293,CA-2017-109183,04-12-2017,09-12-2017,Standard Class,TEC-MA-10001856,649,2,0.5,-272.58,Technology,Machines,Okidata C610n Printer
CB-12415,Christy Brittain,Consumer,47,United States,Columbus,Ohio,43229,East,7294,CA-2016-113656,23-01-2016,29-01-2016,Standard Class,FUR-FU-10000719,59.99,7,0,21.5964,Furniture,Furnishings,DAX Cubicle Frames  8-1/2 x 11
RD-19900,Ruben Dartt,Consumer,26,United States,Carlsbad,New Mexico,88220,West,7295,CA-2015-148964,26-05-2015,31-05-2015,Standard Class,FUR-FU-10003849,20.24,1,0,7.8936,Furniture,Furnishings,DAX Metal Frame  Desktop  Stepped-Edge
NC-18340,Nat Carroll,Consumer,45,United States,Lansing,Michigan,48911,Central,7296,CA-2014-111899,04-05-2014,05-05-2014,First Class,OFF-AR-10001725,37.84,2,0.2,2.838,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners
NC-18340,Nat Carroll,Consumer,45,United States,Lansing,Michigan,48911,Central,7297,CA-2014-111899,04-05-2014,05-05-2014,First Class,OFF-FA-10000840,5.472,6,0.2,1.8468,Office Supplies,Fasteners,OIC Thumb-Tacks
NB-18655,Nona Balk,Corporate,42,United States,Dallas,Texas,75217,Central,7298,CA-2015-101126,10-02-2015,14-02-2015,Second Class,OFF-ST-10000943,77.24,5,0.2,7.724,Office Supplies,Storage,Eldon ProFile File N Store Portable File Tub Letter/Legal Size Black
JK-15730,Joe Kamberova,Consumer,69,United States,Asheville,North Carolina,28806,South,7299,CA-2014-163468,18-11-2014,21-11-2014,First Class,FUR-TA-10002533,292.1,4,0.5,-175.26,Furniture,Tables,BPI Conference Tables
JK-15730,Joe Kamberova,Consumer,69,United States,Asheville,North Carolina,28806,South,7300,CA-2014-163468,18-11-2014,21-11-2014,First Class,FUR-FU-10001546,8.544,2,0.6,-7.476,Furniture,Furnishings,Dana Swing-Arm Lamps
JK-15730,Joe Kamberova,Consumer,69,United States,Asheville,North Carolina,28806,South,7301,CA-2014-163468,18-11-2014,21-11-2014,First Class,FUR-BO-10003546,424.116,6,0.3,-30.294,Furniture,Bookcases,Hon 4-Shelf Metal Bookcases
JK-15730,Joe Kamberova,Consumer,69,United States,Asheville,North Carolina,28806,South,7302,CA-2014-163468,18-11-2014,21-11-2014,First Class,OFF-BI-10004728,2.892,3,0.8,-4.9164,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders
JK-15730,Joe Kamberova,Consumer,69,United States,Asheville,North Carolina,28806,South,7303,CA-2014-163468,18-11-2014,21-11-2014,First Class,OFF-ST-10000025,381.72,5,0.2,-66.801,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers
DO-13645,Doug O'Connell,Consumer,20,United States,Los Angeles,California,90036,West,7304,US-2017-117450,04-09-2017,08-09-2017,Standard Class,FUR-CH-10003817,97.184,2,0.2,6.074,Furniture,Chairs,Global Value Steno Chair  Gray
DO-13645,Doug O'Connell,Consumer,20,United States,Los Angeles,California,90036,West,7305,US-2017-117450,04-09-2017,08-09-2017,Standard Class,OFF-PA-10000289,10.368,2,0.2,3.6288,Office Supplies,Paper,Xerox 213
MG-18145,Mike Gockenbach,Consumer,51,United States,Philadelphia,Pennsylvania,19134,East,7306,CA-2014-137274,29-03-2014,02-04-2014,Standard Class,FUR-TA-10001889,890.841,3,0.3,-152.7156,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table
LH-17155,Logan Haushalter,Consumer,43,United States,San Francisco,California,94109,West,7307,CA-2016-144092,05-11-2016,07-11-2016,Second Class,TEC-AC-10002305,72,4,0,12.96,Technology,Accessories,KeyTronic E03601U1 - Keyboard - Beige
LH-17155,Logan Haushalter,Consumer,43,United States,San Francisco,California,94109,West,7308,CA-2016-144092,05-11-2016,07-11-2016,Second Class,FUR-CH-10004875,113.888,2,0.2,9.9652,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs
LH-17155,Logan Haushalter,Consumer,43,United States,San Francisco,California,94109,West,7309,CA-2016-144092,05-11-2016,07-11-2016,Second Class,OFF-EN-10001434,158.13,3,0,77.4837,Office Supplies,Envelopes,Strathmore #10 Envelopes  Ultimate White
MM-18280,Muhammed MacIntyre,Corporate,59,United States,Quincy,Illinois,62301,Central,7310,CA-2017-112172,10-06-2017,14-06-2017,Second Class,OFF-FA-10004395,14.13,3,0,0.7065,Office Supplies,Fasteners,Plymouth Boxed Rubber Bands by Plymouth
BD-11320,Bill Donatelli,Consumer,68,United States,San Francisco,California,94110,West,7311,CA-2015-121699,10-08-2015,14-08-2015,Standard Class,OFF-BI-10004632,64.75,5,0,29.1375,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System
SC-20575,Sonia Cooley,Consumer,58,United States,Mishawaka,Indiana,46544,Central,7312,CA-2015-162761,09-10-2015,13-10-2015,Standard Class,OFF-BI-10000145,1.872,2,0.7,-1.3104,Office Supplies,Binders,Zipper Ring Binder Pockets
SC-20575,Sonia Cooley,Consumer,58,United States,Mishawaka,Indiana,46544,Central,7313,CA-2015-162761,09-10-2015,13-10-2015,Standard Class,OFF-BI-10002498,11.214,2,0.7,-8.5974,Office Supplies,Binders,Clear Mylar Reinforcing Strips
SC-20575,Sonia Cooley,Consumer,58,United States,Mishawaka,Indiana,46544,Central,7314,CA-2015-162761,09-10-2015,13-10-2015,Standard Class,OFF-AR-10001761,37.376,8,0.2,7.4752,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters
TN-21040,Tanja Norvell,Home Office,37,United States,Phoenix,Arizona,85023,West,7315,CA-2016-121377,28-05-2016,02-06-2016,Standard Class,TEC-PH-10001817,286.4,1,0.2,25.06,Technology,Phones,Wilson Electronics DB Pro Signal Booster
ZC-21910,Zuschuss Carroll,Consumer,61,United States,Salem,Oregon,97301,West,7316,CA-2017-115322,11-05-2017,16-05-2017,Second Class,OFF-AR-10004456,43.92,3,0,12.7368,Office Supplies,Art,Panasonic KP-4ABK Battery-Operated Pencil Sharpener
NB-18655,Nona Balk,Corporate,42,United States,Dallas,Texas,75217,Central,7317,CA-2016-132066,16-10-2016,20-10-2016,Standard Class,FUR-TA-10001539,142.182,1,0.4,-37.9152,Furniture,Tables,Chromcraft Rectangular Conference Tables
KH-16330,Katharine Harms,Corporate,66,United States,Bowling Green,Kentucky,42104,South,7318,CA-2017-158120,17-11-2017,21-11-2017,Standard Class,OFF-PA-10003205,19.608,3,0.2,6.6177,Office Supplies,Paper,Wirebound Message Forms  Four 2 3/4 x 5 Forms per Page  Pink Paper
KH-16330,Katharine Harms,Corporate,66,United States,Bowling Green,Kentucky,42104,South,7319,CA-2017-158120,17-11-2017,21-11-2017,Standard Class,OFF-BI-10002813,4.158,7,0.7,-3.465,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages
MN-17935,Michael Nguyen,Consumer,41,United States,Dallas,Texas,75220,Central,7320,CA-2017-100097,26-11-2017,29-11-2017,Second Class,TEC-PH-10002310,979.95,5,0,264.5865,Technology,Phones,Panasonic KX T7731-B Digital phone
MN-17935,Michael Nguyen,Consumer,41,United States,Dallas,Texas,75220,Central,7321,CA-2017-100097,26-11-2017,29-11-2017,Second Class,FUR-FU-10003623,135.3,5,0,37.884,Furniture,Furnishings,DataProducts Ampli Magnifier Task Lamp  Black 
MY-18295,Muhammed Yedwab,Corporate,25,United States,Grapevine,Texas,76051,Central,7322,CA-2017-167626,03-09-2017,07-09-2017,Standard Class,OFF-PA-10003424,8.904,3,0.2,3.339,Office Supplies,Paper,While you Were Out Message Book  One Form per Page
MY-18295,Muhammed Yedwab,Corporate,25,United States,Grapevine,Texas,76051,Central,7323,CA-2017-167626,03-09-2017,07-09-2017,Standard Class,TEC-AC-10004353,100.8,2,0.2,21.42,Technology,Accessories,Hypercom P1300 Pinpad
CS-11950,Carlos Soltero,Consumer,18,United States,Chicago,Illinois,60610,Central,7324,US-2017-126053,05-12-2017,08-12-2017,First Class,FUR-FU-10001934,41.96,2,0,10.9096,Furniture,Furnishings,Magnifier Swing Arm Lamp
CS-11950,Carlos Soltero,Consumer,18,United States,Chicago,Illinois,60610,Central,7325,US-2017-126053,05-12-2017,08-12-2017,First Class,OFF-LA-10003766,9.45,3,0,4.536,Office Supplies,Labels,Self-Adhesive Removable Labels
MC-17845,Michael Chen,Consumer,50,United States,Jackson,Mississippi,39212,South,7326,US-2017-128447,10-11-2017,17-11-2017,Standard Class,OFF-AP-10004540,400.8,5,0,112.224,Office Supplies,Appliances,Eureka The Boss Lite 10-Amp Upright Vacuum  Blue
MC-17845,Michael Chen,Consumer,50,United States,Jackson,Mississippi,39212,South,7327,US-2017-128447,10-11-2017,17-11-2017,Standard Class,OFF-BI-10001543,28.792,1,0.2,10.0772,Office Supplies,Binders,GBC VeloBinder Manual Binding System
SC-20050,Sample Company A,Home Office,38,United States,Norwich,Connecticut,6360,East,7328,US-2014-131275,18-03-2014,24-03-2014,Standard Class,FUR-FU-10004597,111,2,0,14.43,Furniture,Furnishings,Eldon Cleatmat Chair Mats for Medium Pile Carpets
SC-20050,Sample Company A,Home Office,38,United States,Norwich,Connecticut,6360,East,7329,US-2014-131275,18-03-2014,24-03-2014,Standard Class,TEC-MA-10001148,1279.968,4,0.2,415.9896,Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder
SC-20050,Sample Company A,Home Office,38,United States,Norwich,Connecticut,6360,East,7330,US-2014-131275,18-03-2014,24-03-2014,Standard Class,OFF-ST-10000078,1856.19,7,0,334.1142,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers
SP-20650,Stephanie Phelps,Corporate,18,United States,San Jose,California,95123,West,7331,CA-2016-149349,12-11-2016,13-11-2016,First Class,FUR-FU-10001037,22.752,6,0.6,-8.532,Furniture,Furnishings,DAX Charcoal/Nickel-Tone Document Frame  5 x 7
SC-20440,Shaun Chance,Corporate,28,United States,Aurora,Colorado,80013,West,7332,CA-2017-115119,26-10-2017,30-10-2017,Standard Class,TEC-PH-10001433,61.542,1,0.4,-13.3341,Technology,Phones,Cisco Small Business SPA 502G VoIP phone
SC-20440,Shaun Chance,Corporate,28,United States,Aurora,Colorado,80013,West,7333,CA-2017-115119,26-10-2017,30-10-2017,Standard Class,OFF-BI-10003007,81.438,7,0.7,-65.1504,Office Supplies,Binders,Premium Transparent Presentation Covers  No Pattern/Clear  8 1/2 x 11
PR-18880,Patrick Ryan,Consumer,44,United States,Oakland,California,94601,West,7334,CA-2015-125563,11-04-2015,17-04-2015,Standard Class,FUR-FU-10001290,67.36,2,0.2,10.104,Furniture,Furnishings,Executive Impressions Supervisor Wall Clock
PR-18880,Patrick Ryan,Consumer,44,United States,Oakland,California,94601,West,7335,CA-2015-125563,11-04-2015,17-04-2015,Standard Class,FUR-FU-10000087,54.528,3,0.2,14.3136,Furniture,Furnishings,Executive Impressions 14 Two-Color Numerals Wall Clock
JK-15625,Jim Karlsson,Consumer,34,United States,Seattle,Washington,98115,West,7336,CA-2015-113152,25-12-2015,30-12-2015,Standard Class,TEC-AC-10002049,843.9,2,0,371.316,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard
JK-15625,Jim Karlsson,Consumer,34,United States,Seattle,Washington,98115,West,7337,CA-2015-113152,25-12-2015,30-12-2015,Standard Class,FUR-BO-10002613,449.568,2,0.2,56.196,Furniture,Bookcases,Atlantic Metals Mobile 4-Shelf Bookcases  Custom Colors
BM-11575,Brendan Murry,Corporate,22,United States,New York City,New York,10035,East,7338,CA-2017-165155,21-09-2017,23-09-2017,First Class,OFF-ST-10004950,15.51,1,0,3.8775,Office Supplies,Storage,Acco Perma 3000 Stacking Storage Drawers
SM-20950,Suzanne McNair,Corporate,54,United States,Greenville,North Carolina,27834,South,7339,CA-2014-163412,20-12-2014,23-12-2014,Second Class,FUR-CH-10004875,192.186,3,0.1,36.3018,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs
KC-16255,Karen Carlisle,Corporate,23,United States,San Francisco,California,94110,West,7340,CA-2015-159590,18-07-2015,21-07-2015,First Class,OFF-AR-10003190,5.76,2,0,1.6128,Office Supplies,Art,Newell 32
SG-20470,Sheri Gordon,Consumer,44,United States,New York City,New York,10011,East,7341,CA-2014-116190,26-07-2014,01-08-2014,Standard Class,FUR-CH-10000553,67.88,2,0,18.3276,Furniture,Chairs,Metal Folding Chairs  Beige  4/Carton
SG-20470,Sheri Gordon,Consumer,44,United States,New York City,New York,10011,East,7342,CA-2014-116190,26-07-2014,01-08-2014,Standard Class,OFF-LA-10002762,162.89,13,0,76.5583,Office Supplies,Labels,Avery 485
SG-20470,Sheri Gordon,Consumer,44,United States,New York City,New York,10011,East,7343,CA-2014-116190,26-07-2014,01-08-2014,Standard Class,FUR-FU-10000719,25.71,3,0,9.2556,Furniture,Furnishings,DAX Cubicle Frames  8-1/2 x 11
TB-21520,Tracy Blumstein,Consumer,48,United States,Philadelphia,Pennsylvania,19140,East,7344,CA-2014-168473,26-12-2014,01-01-2015,Standard Class,OFF-ST-10000563,191.88,6,0,19.188,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus
DV-13045,Darrin Van Huff,Corporate,31,United States,Los Angeles,California,90036,West,7345,CA-2017-168389,11-12-2017,17-12-2017,Standard Class,FUR-TA-10004289,721.875,6,0.45,-420,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables
DV-13045,Darrin Van Huff,Corporate,31,United States,Los Angeles,California,90036,West,7346,CA-2017-168389,11-12-2017,17-12-2017,Standard Class,TEC-PH-10003555,73.568,4,0.2,-16.5528,Technology,Phones,Motorola HK250 Universal Bluetooth Headset
DV-13045,Darrin Van Huff,Corporate,31,United States,Los Angeles,California,90036,West,7347,CA-2017-168389,11-12-2017,17-12-2017,Standard Class,OFF-AR-10001958,13.584,1,0.2,1.3584,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners
DV-13045,Darrin Van Huff,Corporate,31,United States,Los Angeles,California,90036,West,7348,CA-2017-168389,11-12-2017,17-12-2017,Standard Class,FUR-CH-10000225,64.784,1,0.2,-12.147,Furniture,Chairs,Global Geo Office Task Chair  Gray
